Wall time,Step,Value
1653725132.506025,0,0.013792909681797028
1653725142.0929267,1,0.012275970540940762
1653725151.2115843,2,0.012163604609668255
1653725161.4613519,3,0.013736726716160774
1653725171.8197792,4,0.01615259237587452
1653725182.273032,5,0.018090903759002686
1653725192.549868,6,0.01800663024187088
1653725202.7751873,7,0.01901792176067829
1653725213.2179456,8,0.019130287691950798
1653725223.5962067,9,0.017416708171367645
1653725233.889346,10,0.020900050178170204
1653725244.245345,11,0.020871959626674652
1653725254.3946493,12,0.02118096500635147
1653725264.7469125,13,0.021377606317400932
1653725274.992643,14,0.022136075422167778
1653725285.2225413,15,0.023456374183297157
1653725295.5061004,16,0.02151806280016899
1653725305.7915003,17,0.022557446733117104
1653725316.0387433,18,0.02084386721253395
1653725326.1562874,19,0.021096691489219666
1653725336.2258997,20,0.022641722112894058
1653725346.7163365,21,0.022304624319076538
1653725357.0749233,22,0.021602336317300797
1653725367.272773,23,0.019635934382677078
1653725377.5498424,24,0.02286645397543907
1653725387.7091935,25,0.022445080801844597
