Wall time,Step,Value
1653704302.4385636,0,0.0073394495993852615
1653704302.7137132,1,0.005504587199538946
1653704302.9851654,2,0.0073394495993852615
1653704303.2595615,3,0.015596330165863037
1653704303.534668,4,0.01834862306714058
1653704303.7992713,5,0.017431192100048065
1653704304.0630484,6,0.022018348798155785
1653704304.317681,7,0.027522936463356018
1653704304.5736048,8,0.026605505496263504
1653704304.8379166,9,0.024770641699433327
1653704305.1432478,10,0.026605505496263504
1653704305.3928018,11,0.02568807266652584
1653704305.646988,12,0.023853210732340813
1653704305.8972168,13,0.026605505496263504
1653704306.138896,14,0.028440367430448532
1653704306.4039752,15,0.026605505496263504
1653704306.6499267,16,0.027522936463356018
1653704306.8966823,17,0.026605505496263504
1653704307.140429,18,0.028440367430448532
1653704307.38908,19,0.03027522936463356
1653704307.6450915,20,0.03027522936463356
1653704307.9003377,21,0.029357798397541046
1653704308.1516304,22,0.03027522936463356
1653704308.4079158,23,0.027522936463356018
1653704308.6617868,24,0.027522936463356018
