Wall time,Step,Value
1653637123.2481558,0,0.027500782161951065
1653637130.1438675,1,0.03979787975549698
1653637137.7381284,2,0.0661807432770729
1653637145.2354636,3,0.08254706114530563
1653637152.7894983,4,0.09784018248319626
1653637159.850497,5,0.11210481822490692
1653637166.9434133,6,0.1204221248626709
1653637174.2287056,7,0.1277109533548355
1653637181.193163,8,0.1335241198539734
1653637188.3544173,9,0.1388006955385208
1653637195.547893,10,0.14049993455410004
1653637202.9053671,11,0.14430084824562073
1653637210.2289002,12,0.14591065049171448
1653637217.3504012,13,0.14837007224559784
1653637224.4759245,14,0.150248184800148
1653637231.4709537,15,0.14935384690761566
1653637238.32109,16,0.15051648020744324
1653637245.3965669,17,0.15217100083827972
1653637252.8041308,18,0.15194740891456604
1653637263.6733828,19,0.15181326866149902
1653637279.3717883,20,0.15257345139980316
1653637297.1008906,21,0.15239457786083221
1653637313.149469,22,0.15270759165287018
1653637328.9528067,23,0.15252873301506042
1653637335.3535316,24,0.15158967673778534
1653637341.7467756,25,0.15252873301506042
1653637347.8892338,26,0.1524840146303177
1653637354.2384584,27,0.15463042259216309
1653637360.772393,28,0.15123194456100464
1653637366.9909945,29,0.1515449583530426
1653637373.531147,30,0.15328891575336456
