Wall time,Step,Value
1653637123.2481558,0,0.005691365338861942
1653637130.1438675,1,0.009256919845938683
1653637137.7381284,2,0.016739076003432274
1653637145.2354636,3,0.02228415757417679
1653637152.7894983,4,0.029704494401812553
1653637159.850497,5,0.03456341475248337
1653637166.9434133,6,0.04010526463389397
1653637174.2287056,7,0.04339664801955223
1653637181.193163,8,0.04704625904560089
1653637188.3544173,9,0.05185289680957794
1653637195.547893,10,0.05425915867090225
1653637202.9053671,11,0.056019771844148636
1653637210.2289002,12,0.056760698556900024
1653637217.3504012,13,0.05760308727622032
1653637224.4759245,14,0.0588952861726284
1653637231.4709537,15,0.05929798260331154
1653637238.32109,16,0.05952741205692291
1653637245.3965669,17,0.05930475890636444
1653637252.8041308,18,0.06005611643195152
1653637263.6733828,19,0.059697363525629044
1653637279.3717883,20,0.06040036305785179
1653637297.1008906,21,0.060179971158504486
1653637313.149469,22,0.059998251497745514
1653637328.9528067,23,0.059491243213415146
1653637335.3535316,24,0.060201726853847504
1653637341.7467756,25,0.0595611110329628
1653637347.8892338,26,0.05991440266370773
1653637354.2384584,27,0.059628695249557495
1653637360.772393,28,0.0594986230134964
1653637366.9909945,29,0.059869877994060516
1653637373.531147,30,0.06025715544819832
