Wall time,Step,Value
1653725109.1720798,0,0.005151452496647835
1653725114.2191522,1,0.0056665982119739056
1653725119.1322803,2,0.0060271997936069965
1653725124.17386,3,0.008448382839560509
1653725129.1245124,4,0.006851431913673878
1653725133.9411716,5,0.006851431913673878
1653725138.9655182,6,0.008705954998731613
1653725143.7391765,7,0.008654440753161907
1653725148.715798,8,0.007984751835465431
1653725153.4128923,9,0.007572635542601347
1653725158.2783897,10,0.008499897085130215
1653725162.9757073,11,0.00855141133069992
1653725167.7172112,12,0.009684731252491474
1653725172.3428457,13,0.010148362256586552
1653725177.0349858,14,0.0088089844211936
1653725181.708047,15,0.011693798005580902
1653725186.3961055,16,0.009839274920523167
1653725191.0283666,17,0.009684731252491474
1653725195.579308,18,0.01035442017018795
1653725200.3200333,19,0.008963528089225292
1653725204.885284,20,0.009839274920523167
1653725209.593548,21,0.010818050242960453
1653725214.2837865,22,0.010251390747725964
1653725218.9755812,23,0.0118998559191823
1653725223.5972655,24,0.010560478083789349
1653725228.229811,25,0.01035442017018795
1653725232.8801048,26,0.011951370164752007
1653725237.358024,27,0.011075623333454132
1653725241.941293,28,0.010560478083789349
1653725246.376927,29,0.010766535997390747
1653725251.0109916,30,0.0118998559191823
1653725255.4866712,31,0.011384710669517517
1653725260.1435006,32,0.010096847079694271
1653725264.6230319,33,0.010766535997390747
1653725269.1466875,34,0.01246651541441679
1653725273.7654984,35,0.011487739160656929
1653725278.2154403,36,0.011848341673612595
1653725282.7695856,37,0.010611992329359055
1653725287.1637092,38,0.011127137579023838
1653725291.7470937,39,0.012930146418511868
1653725296.1242473,40,0.012363486923277378
1653725300.6533408,41,0.012363486923277378
1653725305.1662788,42,0.012569544836878777
1653725309.676587,43,0.00999381858855486
1653725314.2880876,44,0.010766535997390747
1653725318.6426368,45,0.010560478083789349
1653725323.175234,46,0.012415001168847084
1653725327.534831,47,0.012157428078353405
1653725332.0675547,48,0.013342262245714664
1653725336.44986,49,0.013136204332113266
1653725340.953536,50,0.013908922672271729
1653725345.4594762,51,0.012208943255245686
1653725349.9573145,52,0.012311971746385098
1653725354.4653456,53,0.012827116996049881
1653725358.8028774,54,0.012415001168847084
1653725363.3943245,55,0.011848341673612595
1653725367.7923868,56,0.012208943255245686
1653725372.3266695,57,0.01303317490965128
1653725376.7995057,58,0.012827116996049881
1653725381.2103837,59,0.014321038499474525
1653725385.7108293,60,0.013960436917841434
1653725390.1731596,61,0.014424067921936512
1653725394.7060218,62,0.013805893249809742
1653725399.0354147,63,0.014527096413075924
1653725403.3217204,64,0.013136204332113266
1653725407.5668564,65,0.014784669503569603
1653725411.938072,66,0.013908922672271729
1653725416.2189949,67,0.014218009077012539
1653725420.547221,68,0.015402843244373798
1653725424.8702161,69,0.015454358421266079
1653725429.208208,70,0.014836183749139309
1653725433.4640868,71,0.015145271085202694
1653725437.7175364,72,0.013857407495379448
1653725442.0490935,73,0.014475582167506218
1653725446.358543,74,0.01426952425390482
1653725450.6798005,75,0.015145271085202694
1653725454.9786768,76,0.016536163166165352
1653725459.2900727,77,0.013702863827347755
1653725463.5401425,78,0.015351328998804092
1653725467.8415792,79,0.014887697994709015
1653725472.1041515,80,0.014475582167506218
1653725476.3573403,81,0.015042241662740707
1653725480.6837153,82,0.014681640081107616
1653725484.9361494,83,0.014372552745044231
1653725489.2336476,84,0.01694827899336815
1653725493.4717112,85,0.014681640081107616
1653725497.768154,86,0.01463012583553791
1653725502.0233896,87,0.015402843244373798
1653725506.340632,88,0.015660416334867477
1653725510.5487492,89,0.015557386912405491
1653725514.7950408,90,0.017154337838292122
1653725519.0406651,91,0.016639191657304764
1653725523.2292588,92,0.01694827899336815
1653725527.4985406,93,0.017927056178450584
1653725531.779414,94,0.018030084669589996
1653725536.076173,95,0.018390685319900513
1653725540.3099518,96,0.017308881506323814
1653725544.6511736,97,0.016175560653209686
1653725548.9139233,98,0.015608902089297771
1653725553.211281,99,0.016742222011089325
1653725557.428381,100,0.015969503670930862
1653725561.6111016,101,0.016587678343057632
1653725565.882352,102,0.016021018847823143
1653725570.067463,103,0.01638161949813366
