Wall time,Step,Value
1653647085.7466393,0,0.014031743630766869
1653647098.2688546,1,0.015543360263109207
1653647110.2750494,2,0.016627781093120575
1653647122.828501,3,0.016726365312933922
1653647134.7457511,4,0.01639775186777115
1653647146.6146634,5,0.01698925346136093
1653647158.3616757,6,0.01656205765902996
1653647170.5001347,7,0.017054976895451546
1653647182.8223963,8,0.01669350266456604
1653647194.8551564,9,0.016792086884379387
1653647206.9037042,10,0.017712201923131943
1653647218.5636227,11,0.018007952719926834
1653647230.6017628,12,0.017482172697782516
1653647242.8719337,13,0.017876507714390755
1653647254.9277189,14,0.01725214347243309
1653647267.1786344,15,0.01725214347243309
1653647278.9442585,16,0.017876507714390755
1653647291.0805094,17,0.018040813505649567
1653647303.3726907,18,0.017580756917595863
1653647315.4937809,19,0.017317866906523705
1653647327.5504115,20,0.017449311912059784
1653647339.3904524,21,0.01823798008263111
1653647351.207173,22,0.01738358847796917
1653647363.3514903,23,0.017613617703318596
1653647375.415034,24,0.01738358847796917
1653647387.7402532,25,0.017482172697782516
1653647399.6424909,26,0.016792086884379387
1653647411.5931215,27,0.01767933927476406
