Wall time,Step,Value
1653706734.1643384,0,0.01669350266456604
1653706744.532254,1,0.022772829979658127
1653706754.4110653,2,0.028983602300286293
1653706764.008288,3,0.039992112666368484
1653706773.563783,4,0.044724129140377045
1653706783.0689087,5,0.04771450161933899
1653706792.7601857,6,0.05244651809334755
1653706802.5474544,7,0.05602839216589928
1653706812.197679,8,0.05944595858454704
1653706821.7570477,9,0.06039893627166748
1653706831.3480494,10,0.06177910789847374
1653706841.0151486,11,0.06250205636024475
1653706850.7232783,12,0.06371791660785675
1653706860.488824,13,0.06332358717918396
1653706870.2423413,14,0.06536097824573517
1653706879.9671004,15,0.06368505954742432
1653706889.6374393,16,0.06493378430604935
1653706899.3378384,17,0.06838421523571014
1653706908.855561,18,0.06647825986146927
1653706918.2774332,19,0.0664125382900238
1653706927.7546918,20,0.06618250906467438
1653706937.200416,21,0.06706976145505905
1653706946.644026,22,0.06785843521356583
1653706956.1118274,23,0.06608393043279648
1653706965.7108266,24,0.0666097104549408
1653706975.250676,25,0.06476947665214539
1653706984.7699559,26,0.06578817963600159
1653706994.376347,27,0.06440800428390503
