Wall time,Step,Value
1653703518.0192366,0,0.01081923209130764
1653703523.3674903,1,0.010450721718370914
1653703528.633057,2,0.014235583133995533
1653703533.7268877,3,0.015309805981814861
1653703538.9430556,4,0.015746386721730232
1653703544.4151213,5,0.018990440294146538
1653703549.8350623,6,0.021350111812353134
1653703555.2164674,7,0.022679351270198822
1653703560.591402,8,0.02583334967494011
1653703566.0499501,9,0.02818494848906994
1653703571.4626188,10,0.030410556122660637
1653703576.8717368,11,0.030947398394346237
1653703582.3341765,12,0.03254780173301697
1653703587.743778,13,0.03564510494470596
1653703593.2294936,14,0.0372062623500824
1653703598.648621,15,0.0383065864443779
1653703604.0904305,16,0.04170258343219757
1653703609.6040485,17,0.04361715167760849
1653703615.0027046,18,0.045232027769088745
1653703620.5237865,19,0.04724883660674095
1653703626.0229473,20,0.04760194197297096
1653703631.4644444,21,0.04930916801095009
1653703636.934686,22,0.050858739763498306
1653703642.3431191,23,0.05246366560459137
1653703647.7396083,24,0.05448967590928078
1653703653.030432,25,0.053872860968112946
1653703658.2559948,26,0.05498935282230377
1653703663.5693467,27,0.05528628081083298
1653703668.8364856,28,0.056530654430389404
1653703674.0881665,29,0.05656793341040611
1653703679.3694317,30,0.057323481887578964
1653703684.647453,31,0.05736937001347542
1653703689.9687011,32,0.058660466223955154
1653703695.3712637,33,0.05845031887292862
1653703700.5962706,34,0.05980001762509346
1653703706.0178547,35,0.059789154678583145
1653703711.3378403,36,0.05984067544341087
1653703716.6444445,37,0.06001165881752968
1653703722.0311568,38,0.0611310675740242
1653703727.4584148,39,0.06033721938729286
1653703732.731261,40,0.061183005571365356
1653703738.0358934,41,0.06076328456401825
1653703743.423418,42,0.06168588623404503
1653703748.7373378,43,0.061257779598236084
1653703753.9807334,44,0.06214054301381111
1653703759.2715535,45,0.06247552111744881
1653703764.5266275,46,0.06241336092352867
1653703769.7004957,47,0.06299560517072678
1653703774.9392836,48,0.06266525387763977
1653703780.1127255,49,0.062166087329387665
1653703785.337315,50,0.06322013586759567
1653703790.5953016,51,0.06358786672353745
1653703795.8645973,52,0.06212141737341881
1653703801.0330012,53,0.06313441693782806
1653703806.2289772,54,0.06395373493432999
1653703811.5054815,55,0.06334688514471054
1653703816.7748082,56,0.0630728006362915
1653703821.97672,57,0.063667893409729
1653703827.2066865,58,0.06287825852632523
1653703832.4498997,59,0.06322605907917023
1653703837.5999181,60,0.06412962824106216
1653703842.8301668,61,0.06275858730077744
1653703848.0193672,62,0.0629882663488388
1653703853.1953986,63,0.06350822746753693
1653703858.3877926,64,0.06381120532751083
1653703863.6291957,65,0.0629892647266388
1653703868.7997413,66,0.0628170371055603
1653703873.9705865,67,0.06309954822063446
1653703879.2126212,68,0.06371297687292099
1653703884.4729297,69,0.06280983984470367
1653703889.7184596,70,0.06243925541639328
