Wall time,Step,Value
1653640163.080296,0,0.021292710676789284
1653640169.2962058,1,0.024413105100393295
1653640175.8978534,2,0.0256071574985981
1653640182.7621677,3,0.027100270614027977
1653640189.574126,4,0.027957893908023834
1653640196.2650018,5,0.029458364471793175
1653640203.0878417,6,0.029801689088344574
1653640210.0167983,7,0.03136973828077316
1653640216.89931,8,0.03096282109618187
1653640223.6387532,9,0.03159306198358536
1653640230.5578475,10,0.032630227506160736
1653640237.3040128,11,0.03179654851555824
1653640244.2103446,12,0.03260079026222229
1653640251.2653623,13,0.033184271305799484
1653640258.1291513,14,0.03279297798871994
1653640264.8577418,15,0.03358333930373192
1653640271.5937858,16,0.03322713449597359
1653640278.3673186,17,0.03367055952548981
1653640285.1679091,18,0.0339067168533802
1653640292.013018,19,0.03388800472021103
1653640298.910033,20,0.034433018416166306
1653640305.913944,21,0.034904561936855316
1653640312.8060005,22,0.035587236285209656
1653640319.7350523,23,0.03587247431278229
1653640326.6614873,24,0.03560987114906311
1653640333.6113913,25,0.036752622574567795
1653640340.5886176,26,0.03593579679727554
1653640347.561489,27,0.03661328926682472
1653640354.3975422,28,0.03749968484044075
1653640361.3541634,29,0.03742419183254242
1653640368.319078,30,0.03772810101509094
1653640375.328552,31,0.03743075579404831
1653640382.1790326,32,0.037794359028339386
1653640389.2712774,33,0.03771445155143738
1653640396.1738236,34,0.03790706396102905
1653640403.1086073,35,0.03824850544333458
1653640410.1111984,36,0.03833389654755592
1653640416.9729319,37,0.038400061428546906
1653640423.9839191,38,0.03818884119391441
1653640431.1862879,39,0.038132742047309875
1653640437.9824805,40,0.03800218552350998
1653640444.820674,41,0.03826324641704559
1653640451.7255044,42,0.03900643810629845
1653640458.6219528,43,0.03916710987687111
1653640465.7118623,44,0.039000239223241806
1653640472.3299785,45,0.03911304473876953
1653640478.7403846,46,0.038759391754865646
1653640484.9987314,47,0.039019711315631866
1653640491.0458245,48,0.03988666832447052
1653640497.0682037,49,0.03933686390519142
1653640503.2682474,50,0.03880338743329048
1653640509.3695178,51,0.0388127900660038
1653640515.556657,52,0.03985409438610077
1653640521.8246512,53,0.039651256054639816
1653640527.89276,54,0.03883104771375656
1653640534.3414633,55,0.039962198585271835
1653640540.5587873,56,0.04023716598749161
1653640546.5505142,57,0.04031681269407272
1653640552.6915033,58,0.040301524102687836
1653640558.942745,59,0.040504276752471924
1653640565.13385,60,0.03990372270345688
1653640571.217531,61,0.04098958149552345
1653640577.1240962,62,0.04036811366677284
1653640583.289379,63,0.040595170110464096
1653640589.6573567,64,0.04168635979294777
1653640595.742192,65,0.041619934141635895
1653640601.905747,66,0.041266679763793945
1653640608.1589222,67,0.04118691757321358
1653640614.76025,68,0.04124586656689644
1653640620.9837751,69,0.04094677045941353
1653640627.2305014,70,0.04248744249343872
1653640633.4845233,71,0.041735101491212845
1653640639.6746314,72,0.04167170450091362
1653640645.870048,73,0.041422124952077866
1653640651.9776888,74,0.0412304624915123
1653640658.0298963,75,0.041596584022045135
1653640663.9057515,76,0.040969207882881165
1653640669.9724007,77,0.042071033269166946
1653640676.0951903,78,0.04139643535017967
1653640682.1179612,79,0.04179432615637779
1653640688.2772264,80,0.040716417133808136
