Wall time,Step,Value
1653640163.080296,0,0.06980279833078384
1653640169.2962058,1,0.07941689342260361
1653640175.8978534,2,0.08567723631858826
1653640182.7621677,3,0.08934400230646133
1653640189.574126,4,0.09207172691822052
1653640196.2650018,5,0.09725886583328247
1653640203.0878417,6,0.09730358421802521
1653640210.0167983,7,0.10088092088699341
1653640216.89931,8,0.10155166685581207
1653640223.6387532,9,0.10164110362529755
1653640230.5578475,10,0.10557617247104645
1653640237.3040128,11,0.1039663702249527
1653640244.2103446,12,0.10356391966342926
1653640251.2653623,13,0.10624692589044571
1653640258.1291513,14,0.10624692589044571
1653640264.8577418,15,0.10732012987136841
1653640271.5937858,16,0.11045029759407043
1653640278.3673186,17,0.10879577696323395
1653640285.1679091,18,0.11036086082458496
1653640292.013018,19,0.11031614989042282
1653640298.910033,20,0.11174707859754562
1653640305.913944,21,0.11366990208625793
1653640312.8060005,22,0.11371462047100067
1653640319.7350523,23,0.11277556419372559
1653640326.6614873,24,0.11523498594760895
1653640333.6113913,25,0.11572687327861786
1653640340.5886176,26,0.11174707859754562
1653640347.561489,27,0.11375933140516281
1653640354.3975422,28,0.1161293238401413
1653640361.3541634,29,0.11563743650913239
1653640368.319078,30,0.11621875315904617
1653640375.328552,31,0.11603988707065582
1653640382.1790326,32,0.116487056016922
1653640389.2712774,33,0.11697893589735031
1653640396.1738236,34,0.1175602525472641
1653640403.1086073,35,0.11702365428209305
1653640410.1111984,36,0.11769440770149231
1653640416.9729319,37,0.1193489208817482
1653640423.9839191,38,0.11854402720928192
1653640431.1862879,39,0.11921477317810059
1653640437.9824805,40,0.11836515367031097
1653640444.820674,41,0.11854402720928192
1653640451.7255044,42,0.12154004722833633
1653640458.6219528,43,0.12069042772054672
1653640465.7118623,44,0.12109287828207016
1653640472.3299785,45,0.1214953288435936
1653640478.7403846,46,0.12189777940511703
1653640484.9987314,47,0.12028797715902328
1653640491.0458245,48,0.12069042772054672
1653640497.0682037,49,0.11930420994758606
1653640503.2682474,50,0.11917005479335785
1653640509.3695178,51,0.11836515367031097
1653640515.556657,52,0.12247909605503082
1653640521.8246512,53,0.12095872312784195
1653640527.89276,54,0.11993024498224258
1653640534.3414633,55,0.12171891331672668
1653640540.5587873,56,0.12046684324741364
1653640546.5505142,57,0.12458077818155289
1653640552.6915033,58,0.12417832762002945
1653640558.942745,59,0.12225551158189774
1653640565.13385,60,0.12194249778985977
1653640571.217531,61,0.12234494835138321
1653640577.1240962,62,0.12154004722833633
1653640583.289379,63,0.122210793197155
1653640589.6573567,64,0.12475964426994324
1653640595.742192,65,0.12583285570144653
1653640601.905747,66,0.12574341893196106
1653640608.1589222,67,0.1247149333357811
1653640614.76025,68,0.12534096837043762
1653640620.9837751,69,0.1261458694934845
1653640627.2305014,70,0.12762151658535004
1653640633.4845233,71,0.12712962925434113
1653640639.6746314,72,0.12632472813129425
1653640645.870048,73,0.12498322874307632
1653640651.9776888,74,0.12538568675518036
1653640658.0298963,75,0.12623530626296997
1653640663.9057515,76,0.12704020738601685
1653640669.9724007,77,0.1266377568244934
1653640676.0951903,78,0.12458077818155289
1653640682.1179612,79,0.12551982700824738
1653640688.2772264,80,0.12574341893196106
