Wall time,Step,Value
1653639576.660595,0,0.004967247135937214
1653639589.0298,1,0.004787130281329155
1653639601.63109,2,0.006142799276858568
1653639613.586308,3,0.010090287774801254
1653639625.2667174,4,0.0120421526953578
1653639636.994223,5,0.013217540457844734
1653639648.600173,6,0.013031978160142899
1653639660.2314785,7,0.013994223438203335
1653639671.8579116,8,0.014177688397467136
1653639683.3093946,9,0.014618110843002796
1653639694.6324058,10,0.014605666510760784
1653639705.3967848,11,0.014109191484749317
1653639716.2093363,12,0.01491512730717659
1653639726.938286,13,0.015039483085274696
1653639738.1608226,14,0.015072660520672798
1653639749.2710848,15,0.014452987350523472
1653639759.7977345,16,0.015016756020486355
1653639770.4664497,17,0.014591162092983723
1653639781.4207063,18,0.013363342732191086
1653639792.2792463,19,0.014287115074694157
1653639802.606679,20,0.013927169144153595
1653639812.7893631,21,0.014561472460627556
1653639823.1746726,22,0.014174407348036766
1653639833.2047176,23,0.014416986145079136
1653639842.8966057,24,0.014216921292245388
