Wall time,Step,Value
1653641053.936344,0,0.015320948325097561
1653641054.330668,1,0.01752283051609993
1653641054.7566028,2,0.017681363970041275
1653641055.1304119,3,0.021269625052809715
1653641055.4929354,4,0.025766538456082344
1653641055.8531313,5,0.027128659188747406
1653641056.2110722,6,0.028633031994104385
1653641056.5649612,7,0.03196645900607109
1653641056.9063234,8,0.033968016505241394
1653641057.243297,9,0.03363337367773056
1653641057.577686,10,0.033960770815610886
1653641057.9011014,11,0.03669961169362068
1653641058.2251346,12,0.03786001354455948
1653641058.5628116,13,0.03845713660120964
1653641058.8683825,14,0.03937055543065071
1653641059.172698,15,0.03973842039704323
1653641059.4756472,16,0.04057971015572548
1653641059.8268275,17,0.04038102924823761
1653641060.133809,18,0.04283561185002327
1653641060.4771407,19,0.042604703456163406
1653641060.777425,20,0.041546840220689774
1653641061.0732713,21,0.04322084039449692
1653641061.378354,22,0.04523349180817604
1653641061.6823637,23,0.04348663240671158
1653641061.9808888,24,0.04414929449558258
1653641062.2819157,25,0.04658769816160202
1653641062.584086,26,0.045670509338378906
1653641062.8875778,27,0.04710034281015396
1653641063.1990337,28,0.04776603728532791
1653641063.508671,29,0.048809584230184555
1653641063.8187006,30,0.050787534564733505
1653641064.120589,31,0.05078474059700966
1653641064.4108572,32,0.05051211267709732
1653641064.7097256,33,0.04978933185338974
1653641065.0088997,34,0.0495620034635067
1653641065.303147,35,0.05001340061426163
1653641065.6076248,36,0.04969291016459465
1653641065.902342,37,0.05067700147628784
1653641066.1981657,38,0.052893705666065216
1653641066.5017824,39,0.05217081680893898
1653641066.7971501,40,0.0506773442029953
1653641067.1226685,41,0.05283616483211517
1653641067.4267688,42,0.05433928221464157
1653641067.7294433,43,0.05538782477378845
1653641068.0341911,44,0.05520638823509216
1653641068.3273067,45,0.052943695336580276
1653641068.6214395,46,0.05227610096335411
1653641068.915613,47,0.05374463275074959
1653641069.225401,48,0.052657224237918854
1653641069.5199022,49,0.052925966680049896
1653641069.814397,50,0.05016239359974861
1653641070.1073315,51,0.05120955780148506
1653641070.4010458,52,0.05152846872806549
1653641070.69405,53,0.05368875339627266
