Wall time,Step,Value
1653647079.8338978,0,0.030856691300868988
1653647090.4444299,1,0.0349314846098423
1653647100.5737717,2,0.03815188631415367
1653647110.2432978,3,0.04018928110599518
1653647120.4020126,4,0.04255528748035431
1653647129.9114368,5,0.043343957513570786
1653647140.0157003,6,0.04521704837679863
1653647149.9062808,7,0.04465840756893158
1653647159.510475,8,0.045414216816425323
1653647169.6114302,9,0.04636719077825546
1653647179.7683218,10,0.047517333179712296
1653647189.3989985,11,0.047944530844688416
1653647199.6800358,12,0.047385890036821365
1653647209.7538102,13,0.048207420855760574
1653647219.6082535,14,0.04860175400972366
1653647229.5780814,15,0.04952187091112137
1653647239.6604311,16,0.048634614795446396
1653647249.5063415,17,0.050014786422252655
1653647259.4833925,18,0.051000624895095825
1653647269.4763317,19,0.050014786422252655
1653647279.577181,20,0.049620453268289566
1653647290.162383,21,0.04912753403186798
1653647300.7299182,22,0.05136209726333618
1653647310.9695904,23,0.051132068037986755
1653647321.5749993,24,0.05096776410937309
1653647331.8482945,25,0.05208504572510719
1653647342.1367645,26,0.052380796521902084
1653647352.3994594,27,0.05228221043944359
1653647362.9285862,28,0.05241365730762482
1653647373.7951987,29,0.0531037412583828
1653647384.252487,30,0.05438533052802086
1653647394.9642901,31,0.05372810736298561
1653647405.7502766,32,0.05320232734084129
1653647416.0484526,33,0.055338304489851
1653647425.998353,34,0.05560119450092316
1653647435.7847137,35,0.056291282176971436
1653647445.5494027,36,0.05717853456735611
1653647455.2573519,37,0.05661989375948906
1653647465.0501533,38,0.056685615330934525
1653647474.9550543,39,0.05694850534200668
1653647484.9176588,40,0.05606125295162201
1653647494.8757238,41,0.0564555898308754
1653647504.6519144,42,0.05694850534200668
1653647514.5042741,43,0.055864084511995316
1653647524.1509516,44,0.05727711692452431
1653647534.189829,45,0.057244256138801575
1653647544.2446895,46,0.056849922984838486
1653647554.3769405,47,0.05632414296269417
1653647564.6361842,48,0.056554172188043594
1653647574.771947,49,0.0575728714466095
1653647584.8331113,50,0.05760573223233223
1653647594.9611695,51,0.05773717537522316
1653647604.9910734,52,0.05800006538629532
1653647614.9143505,53,0.058624427765607834
1653647624.8843691,54,0.05786862224340439
1653647634.8037825,55,0.05819723382592201
1653647644.8874376,56,0.05783575773239136
1653647655.2170503,57,0.05842726305127144
1653647665.403478,58,0.05786862224340439
1653647675.2784503,59,0.058657288551330566
