Wall time,Step,Value
1653703493.9489326,0,0.021374592557549477
1653703499.564765,1,0.020659124478697777
1653703505.0232046,2,0.023610427975654602
1653703510.7035177,3,0.026114564388990402
1653703516.543481,4,0.02812681719660759
1653703522.3370035,5,0.027500782161951065
1653703528.037948,6,0.030228503048419952
1653703533.7803655,7,0.03344810754060745
1653703539.6376832,8,0.0347001738846302
1653703545.4241602,9,0.03586281090974808
1653703551.2067451,10,0.03559450805187225
1653703556.9319386,11,0.03657827526330948
1653703562.659957,12,0.03671242669224739
1653703568.4841647,13,0.03979787975549698
1653703574.2754822,14,0.038277510553598404
1653703580.00763,15,0.03957429528236389
1653703585.7819364,16,0.0411393828690052
1653703591.5820224,17,0.04028976336121559
1653703597.3450186,18,0.03832222893834114
1653703603.147777,19,0.039305996149778366
1653703608.9194179,20,0.03903769701719284
1653703614.7313707,21,0.038411661982536316
1653703620.6751485,22,0.04015561565756798
1653703626.611516,23,0.03836694359779358
1653703632.3850632,24,0.03760676085948944
1653703638.1802986,25,0.038590528070926666
1653703644.004056,26,0.03778562694787979
