Wall time,Step,Value
1653703493.9489326,0,0.012686481699347496
1653703499.564765,1,0.013307096436619759
1653703505.0232046,2,0.014406797476112843
1653703510.7035177,3,0.01639368385076523
1653703516.543481,4,0.01903008669614792
1653703522.3370035,5,0.01845194585621357
1653703528.037948,6,0.02041003294289112
1653703533.7803655,7,0.02134593389928341
1653703539.6376832,8,0.022254198789596558
1653703545.4241602,9,0.023187818005681038
1653703551.2067451,10,0.023586930707097054
1653703556.9319386,11,0.02426084503531456
1653703562.659957,12,0.024302000179886818
1653703568.4841647,13,0.025578603148460388
1653703574.2754822,14,0.02545495145022869
1653703580.00763,15,0.026298370212316513
1653703585.7819364,16,0.026811610907316208
1653703591.5820224,17,0.026188762858510017
1653703597.3450186,18,0.025460248813033104
1653703603.147777,19,0.025691639631986618
1653703608.9194179,20,0.026073047891259193
1653703614.7313707,21,0.02511594444513321
1653703620.6751485,22,0.02638097293674946
1653703626.611516,23,0.025158340111374855
1653703632.3850632,24,0.025807371363043785
1653703638.1802986,25,0.025292761623859406
1653703644.004056,26,0.024663982912898064
