Wall time,Step,Value
1653705101.979278,0,0.0045876516960561275
1653705106.403645,1,0.0056150611490011215
1653705110.9571924,2,0.004972666501998901
1653705115.5033045,3,0.006639521103352308
1653705120.296321,4,0.007135777734220028
1653705124.882832,5,0.007564669009298086
1653705129.6055424,6,0.00718267448246479
1653705134.068879,7,0.007332639303058386
1653705138.7044053,8,0.007226533722132444
1653705143.123856,9,0.008143511600792408
1653705147.7033188,10,0.0077110594138503075
1653705152.2578325,11,0.008217287249863148
1653705156.8251498,12,0.007910984568297863
1653705161.3381755,13,0.008251444436609745
1653705165.8587894,14,0.007125872652977705
1653705170.4373243,15,0.007583052385598421
1653705174.9884896,16,0.007321563083678484
1653705179.5670266,17,0.008093246258795261
1653705184.1571796,18,0.007982094772160053
1653705188.8456092,19,0.007951914332807064
1653705193.448621,20,0.008507073856890202
1653705198.147754,21,0.008593857288360596
1653705202.7452884,22,0.008590083569288254
1653705207.3696766,23,0.008749445900321007
1653705212.1100495,24,0.008086686953902245
1653705216.7376974,25,0.007645602338016033
1653705221.4450145,26,0.008700983598828316
1653705226.0922759,27,0.008805686607956886
1653705230.7675414,28,0.008862846530973911
1653705235.3974576,29,0.008630846627056599
1653705240.0955698,30,0.008923519402742386
1653705244.7851963,31,0.008313700556755066
1653705249.5465758,32,0.007660304196178913
1653705254.1952634,33,0.008766320534050465
