Wall time,Step,Value
1653641044.838486,0,0.03761467710137367
1653641045.1860273,1,0.04128440469503403
1653641045.5453372,2,0.04036697372794151
1653641045.8822114,3,0.05045871436595917
1653641046.264617,4,0.05412844195961952
1653641046.6078103,5,0.061467889696359634
1653641046.951127,6,0.06513761729001999
1653641047.2810657,7,0.06238532066345215
1653641047.6211724,8,0.06330275535583496
1653641047.9398632,9,0.06055045872926712
1653641048.2629268,10,0.06330275535583496
1653641048.602119,11,0.06055045872926712
1653641048.9396062,12,0.06055045872926712
1653641049.287131,13,0.06238532066345215
1653641049.6271408,14,0.06513761729001999
1653641049.9752474,15,0.059633027762174606
1653641050.3451102,16,0.05871559679508209
1653641050.7406368,17,0.056880734860897064
1653641051.0726376,18,0.05871559679508209
1653641051.4099364,19,0.05779816582798958
1653641051.7486095,20,0.056880734860897064
1653641052.0837862,21,0.06055045872926712
1653641052.4147217,22,0.06238532066345215
1653641052.7521925,23,0.061467889696359634
1653641053.0968835,24,0.06055045872926712
1653641053.4253576,25,0.05779816582798958
1653641053.7575846,26,0.055045872926712036
1653641054.1054897,27,0.055045872926712036
1653641054.474855,28,0.06055045872926712
1653641054.8479996,29,0.06055045872926712
1653641055.19416,30,0.05779816582798958
1653641055.5710485,31,0.055045872926712036
1653641055.925873,32,0.05871559679508209
