Wall time,Step,Value
1653639581.4512637,0,0.006728783715516329
1653639594.0960295,1,0.007937335409224033
1653639606.3419974,2,0.009396499954164028
1653639618.2943263,3,0.009955481626093388
1653639630.4221663,4,0.011225602589547634
1653639642.73587,5,0.012039021588861942
1653639655.065057,6,0.012142809107899666
1653639666.9755318,7,0.012596667744219303
1653639678.934583,8,0.012514084577560425
1653639691.0387917,9,0.012179311364889145
1653639702.984943,10,0.011714249849319458
1653639714.738543,11,0.01187897939234972
1653639726.552417,12,0.011456329375505447
1653639738.616126,13,0.01112531777471304
1653639751.1192892,14,0.010671057738363743
1653639763.2280245,15,0.010472327470779419
1653639775.0213196,16,0.010680222883820534
1653639786.7464712,17,0.010489766485989094
