Wall time,Step,Value
1653704388.3335557,0,0.006846281234174967
1653704398.2541392,1,0.00706421909853816
1653704408.3907769,2,0.009873103350400925
1653704418.7227528,3,0.01254737377166748
1653704428.9875014,4,0.01284695416688919
1653704439.2919915,5,0.013357873074710369
1653704449.588133,6,0.014670106582343578
1653704459.883858,7,0.016561882570385933
1653704470.3163438,8,0.019030537456274033
1653704480.7853959,9,0.020753441378474236
1653704491.1887224,10,0.021401796489953995
1653704501.5984704,11,0.021523840725421906
1653704512.0689795,12,0.021602891385555267
1653704522.5745935,13,0.022884726524353027
1653704533.1338356,14,0.023717256262898445
1653704543.6624813,15,0.024478239938616753
1653704554.2417433,16,0.02396872267127037
1653704564.8585052,17,0.025371374562382698
1653704575.5593784,18,0.025365743786096573
1653704586.1654625,19,0.025038182735443115
1653704596.8707063,20,0.024459270760416985
1653704607.513238,21,0.025260113179683685
1653704618.213526,22,0.024589208886027336
1653704628.3015018,23,0.024309664964675903
1653704638.3846447,24,0.024868419393897057
1653704648.4809527,25,0.025150960311293602
1653704658.553091,26,0.02459428645670414
1653704668.7059994,27,0.024601465091109276
