Wall time,Step,Value
1653705106.604809,0,0.008386277593672276
1653705111.4644933,1,0.008029323071241379
1653705115.9823074,2,0.009655465371906757
1653705120.9356558,3,0.010796358808875084
1653705125.5397797,4,0.01093227881938219
1653705130.1975605,5,0.012167146429419518
1653705134.9847126,6,0.01658664643764496
1653705139.7915337,7,0.01995880715548992
1653705144.5980034,8,0.022077564150094986
1653705149.284271,9,0.023848949000239372
1653705153.9716234,10,0.025170935317873955
1653705158.5756083,11,0.027133548632264137
1653705163.157587,12,0.028574315831065178
1653705167.685307,13,0.03019188530743122
1653705172.1490362,14,0.031749967485666275
1653705176.7373638,15,0.03196578100323677
1653705181.268945,16,0.03327016904950142
1653705185.8329673,17,0.03441368788480759
1653705190.3886836,18,0.035261370241642
1653705195.0371368,19,0.03615277633070946
1653705199.6275969,20,0.036641135811805725
1653705204.212302,21,0.03833428770303726
1653705208.791767,22,0.03912162408232689
1653705213.4642696,23,0.04037783294916153
1653705218.0528753,24,0.04041089490056038
1653705222.6460414,25,0.04170185327529907
1653705227.3192084,26,0.042552705854177475
1653705231.9393017,27,0.04218205064535141
1653705236.622241,28,0.04370826482772827
1653705241.2884111,29,0.04429237172007561
1653705246.0824034,30,0.04570886492729187
1653705250.7419949,31,0.045324165374040604
1653705255.526559,32,0.04579044133424759
1653705260.1562686,33,0.04603780433535576
1653705264.569057,34,0.04710414260625839
1653705269.0359542,35,0.04822012782096863
1653705273.4146395,36,0.04859010502696037
1653705277.839321,37,0.04760212078690529
1653705282.2646525,38,0.04863550141453743
1653705286.7755864,39,0.04789403825998306
1653705291.2455826,40,0.05040108412504196
1653705295.7572775,41,0.04970686137676239
1653705300.1821842,42,0.05020270124077797
1653705304.6358788,43,0.05111635476350784
1653705309.151914,44,0.05090266466140747
1653705313.620277,45,0.05067306011915207
1653705318.1337156,46,0.051841504871845245
1653705322.6313772,47,0.050538260489702225
1653705327.1245763,48,0.051515091210603714
1653705331.57675,49,0.05066271871328354
1653705336.0847719,50,0.05208626016974449
1653705340.562716,51,0.05141070485115051
1653705345.084718,52,0.051765166223049164
1653705349.6134717,53,0.052266038954257965
1653705354.1451209,54,0.05269930511713028
1653705358.6974566,55,0.051780540496110916
1653705363.1987112,56,0.051595646888017654
1653705367.725196,57,0.051604848355054855
1653705372.208215,58,0.05164894834160805
1653705376.771326,59,0.05245353281497955
1653705381.284697,60,0.05138054117560387
1653705385.8235435,61,0.052117232233285904
1653705390.3288693,62,0.05150846764445305
1653705394.837335,63,0.05182274803519249
1653705399.4150774,64,0.0528416633605957
1653705403.9475539,65,0.05182090774178505
1653705408.5268269,66,0.051940228790044785
1653705413.037822,67,0.05155443027615547
1653705417.5906703,68,0.05223403126001358
1653705422.109851,69,0.05197686329483986
1653705426.7010071,70,0.051743753254413605
1653705431.244999,71,0.051330823451280594
1653705435.788738,72,0.051315076649188995
1653705440.3719988,73,0.05198165774345398
1653705444.906968,74,0.05241318419575691
